#/Users/anjalisarawgi/anaconda3/envs/gnn_parsing/bin/verilog2graph tum-eisec-benchmarks-main/netlist/gost28147-89_latest/verilog/osu035/gost89_ecb_decrypt.v --output_format txt --do-not-zip -o adjlist/gost28147-89_latest/osu035/gost89_ecb_decrypt -l lib/osu035_stdcells.lib
# GMT Tue Nov 18 12:13:16 2025
# 
INPUT_clk DFFPOSX1_1 DFFPOSX1_2 DFFPOSX1_3 DFFPOSX1_4 DFFPOSX1_5 DFFPOSX1_6 DFFPOSX1_7 DFFPOSX1_8 DFFPOSX1_9 DFFPOSX1_10 DFFPOSX1_11 DFFPOSX1_12 DFFPOSX1_13 DFFPOSX1_14 DFFPOSX1_15 DFFPOSX1_16 DFFPOSX1_17 DFFPOSX1_18 DFFPOSX1_19 DFFPOSX1_20 DFFPOSX1_21 DFFPOSX1_22 DFFPOSX1_23 DFFPOSX1_24 DFFPOSX1_25 DFFPOSX1_26 DFFPOSX1_27 DFFPOSX1_28 DFFPOSX1_29 DFFPOSX1_30 DFFPOSX1_31 DFFPOSX1_32 DFFPOSX1_33 DFFPOSX1_34 DFFPOSX1_35 DFFPOSX1_36 DFFPOSX1_37 DFFPOSX1_38 DFFPOSX1_39 DFFPOSX1_40 DFFPOSX1_41 DFFPOSX1_42 DFFPOSX1_43 DFFPOSX1_44 DFFPOSX1_45 DFFPOSX1_46 DFFPOSX1_47 DFFPOSX1_48 DFFPOSX1_49 DFFPOSX1_50 DFFPOSX1_51 DFFPOSX1_52 DFFPOSX1_53 DFFPOSX1_54 DFFPOSX1_55 DFFPOSX1_56 DFFPOSX1_57 DFFPOSX1_58 DFFPOSX1_59 DFFPOSX1_60 DFFPOSX1_61 DFFPOSX1_62 DFFPOSX1_63 DFFPOSX1_64 DFFPOSX1_65 DFFPOSX1_66 DFFPOSX1_67 DFFPOSX1_68 DFFPOSX1_69 DFFPOSX1_70 DFFPOSX1_71 DFFPOSX1_72 DFFPOSX1_73 DFFPOSX1_74 DFFPOSX1_75 DFFPOSX1_76 DFFPOSX1_77 DFFPOSX1_78 DFFPOSX1_79 DFFPOSX1_80 DFFPOSX1_81 DFFPOSX1_82 DFFPOSX1_83 DFFPOSX1_84 DFFPOSX1_85 DFFPOSX1_86 DFFPOSX1_87 DFFPOSX1_88 DFFPOSX1_89 DFFPOSX1_90 DFFPOSX1_91 DFFPOSX1_92 DFFPOSX1_93 DFFPOSX1_94 DFFPOSX1_95 DFFPOSX1_96 DFFPOSX1_97 DFFPOSX1_98 DFFPOSX1_99 DFFPOSX1_100 DFFPOSX1_101 DFFPOSX1_102 DFFPOSX1_103 DFFPOSX1_104 DFFPOSX1_105 DFFPOSX1_106 DFFPOSX1_107 DFFPOSX1_108 DFFPOSX1_109 DFFPOSX1_110 DFFPOSX1_111 DFFPOSX1_112 DFFPOSX1_113 DFFPOSX1_114 DFFPOSX1_115 DFFPOSX1_116 DFFPOSX1_117 DFFPOSX1_118 DFFPOSX1_119 DFFPOSX1_120 DFFPOSX1_121 DFFPOSX1_122 DFFPOSX1_123 DFFPOSX1_124 DFFPOSX1_125 DFFPOSX1_126 DFFPOSX1_127 DFFPOSX1_128 DFFPOSX1_129 DFFPOSX1_130 DFFPOSX1_131 DFFPOSX1_132 DFFPOSX1_133 DFFPOSX1_134 DFFPOSX1_135 DFFPOSX1_136 DFFPOSX1_137 DFFPOSX1_138 DFFPOSX1_139 DFFPOSX1_140 DFFPOSX1_141 DFFPOSX1_142 DFFPOSX1_143 DFFPOSX1_144 DFFPOSX1_145 DFFPOSX1_146 DFFPOSX1_147 DFFPOSX1_148 DFFPOSX1_149 DFFPOSX1_150 DFFPOSX1_151 DFFPOSX1_152 DFFPOSX1_153 DFFPOSX1_154 DFFPOSX1_155 DFFPOSX1_156 DFFPOSX1_157 DFFPOSX1_158 DFFPOSX1_159 DFFPOSX1_160 DFFPOSX1_161 DFFPOSX1_162 DFFPOSX1_163 DFFPOSX1_164 DFFPOSX1_165 DFFPOSX1_166 DFFPOSX1_167
INPUT_reset NOR2X1_2 NOR2X1_75 INVX1_73
INPUT_load_data NOR2X1_2 MUX2X1_1 MUX2X1_2 MUX2X1_3 MUX2X1_4 MUX2X1_5 MUX2X1_6 MUX2X1_7 MUX2X1_8 MUX2X1_9 MUX2X1_10 MUX2X1_11 MUX2X1_12 MUX2X1_13 MUX2X1_14 MUX2X1_15 MUX2X1_16 MUX2X1_17 MUX2X1_18 MUX2X1_19 MUX2X1_20 MUX2X1_21 MUX2X1_22 MUX2X1_23 MUX2X1_24 MUX2X1_25 MUX2X1_26 MUX2X1_27 MUX2X1_28 MUX2X1_29 MUX2X1_30 MUX2X1_31 MUX2X1_32 MUX2X1_33 MUX2X1_34 MUX2X1_35 MUX2X1_36 MUX2X1_37 MUX2X1_38 MUX2X1_39 MUX2X1_40 MUX2X1_41 MUX2X1_42 MUX2X1_43 MUX2X1_44 MUX2X1_45 MUX2X1_46 MUX2X1_47 MUX2X1_48 MUX2X1_49 MUX2X1_50 MUX2X1_51 MUX2X1_52 MUX2X1_53 MUX2X1_54 MUX2X1_55 MUX2X1_56 MUX2X1_57 MUX2X1_58 MUX2X1_59 MUX2X1_60 MUX2X1_61 MUX2X1_62 MUX2X1_63 MUX2X1_64 AOI21X1_68 AOI21X1_69
INPUT_\sbox[0]  NAND3X1_330
DFFPOSX1_68 OUTPUT_\out[28]  NOR2X1_32
DFFPOSX1_69 OUTPUT_\out[29]  NOR2X1_33
DFFPOSX1_70 OUTPUT_\out[30]  NOR2X1_34
DFFPOSX1_71 OUTPUT_\out[31]  NOR2X1_35
DFFPOSX1_72 OUTPUT_\out[32]  NOR2X1_36
DFFPOSX1_73 OUTPUT_\out[33]  NOR2X1_37
DFFPOSX1_74 OUTPUT_\out[34]  NOR2X1_38
DFFPOSX1_75 OUTPUT_\out[35]  NOR2X1_39
DFFPOSX1_76 OUTPUT_\out[36]  NOR2X1_40
DFFPOSX1_77 OUTPUT_\out[37]  NOR2X1_41
DFFPOSX1_78 OUTPUT_\out[38]  NOR2X1_42
DFFPOSX1_79 OUTPUT_\out[39]  NOR2X1_43
DFFPOSX1_80 OUTPUT_\out[40]  NOR2X1_44
DFFPOSX1_81 OUTPUT_\out[41]  NOR2X1_45
DFFPOSX1_82 OUTPUT_\out[42]  NOR2X1_46
DFFPOSX1_83 OUTPUT_\out[43]  NOR2X1_47
DFFPOSX1_84 OUTPUT_\out[44]  NOR2X1_48
DFFPOSX1_85 OUTPUT_\out[45]  NOR2X1_49
DFFPOSX1_86 OUTPUT_\out[46]  NOR2X1_50
DFFPOSX1_87 OUTPUT_\out[47]  NOR2X1_51
DFFPOSX1_88 OUTPUT_\out[48]  NOR2X1_52
DFFPOSX1_89 OUTPUT_\out[49]  NOR2X1_53
DFFPOSX1_90 OUTPUT_\out[50]  NOR2X1_54
DFFPOSX1_91 OUTPUT_\out[51]  NOR2X1_55
DFFPOSX1_92 OUTPUT_\out[52]  NOR2X1_56
DFFPOSX1_93 OUTPUT_\out[53]  NOR2X1_57
DFFPOSX1_94 OUTPUT_\out[54]  NOR2X1_58
DFFPOSX1_95 OUTPUT_\out[55]  NOR2X1_59
DFFPOSX1_96 OUTPUT_\out[56]  NOR2X1_60
DFFPOSX1_97 OUTPUT_\out[57]  NOR2X1_61
DFFPOSX1_98 OUTPUT_\out[58]  NOR2X1_62
DFFPOSX1_99 OUTPUT_\out[59]  NOR2X1_63
DFFPOSX1_100 OUTPUT_\out[60]  NOR2X1_64
DFFPOSX1_101 OUTPUT_\out[61]  NOR2X1_65
DFFPOSX1_102 OUTPUT_\out[62]  NOR2X1_66
DFFPOSX1_103 OUTPUT_\out[63]  NOR2X1_67
DFFPOSX1_104 INVX1_35 NAND2X1_3 MUX2X1_33 NAND2X1_109 XOR2X1_42
DFFPOSX1_105 INVX1_36 NAND2X1_4 MUX2X1_34 NOR2X1_113 NAND2X1_110
DFFPOSX1_106 INVX1_37 NAND2X1_5 MUX2X1_35 AND2X2_2 NOR2X1_115
DFFPOSX1_107 INVX1_38 NAND2X1_6 MUX2X1_36 NOR2X1_117 AND2X2_3
DFFPOSX1_108 INVX1_39 NAND2X1_7 MUX2X1_37 OR2X2_4 NAND2X1_112 NOR2X1_119 AND2X2_4
DFFPOSX1_109 INVX1_40 NAND2X1_8 MUX2X1_38 OR2X2_5 NAND2X1_114 AND2X2_5 NOR2X1_121
DFFPOSX1_110 INVX1_41 NAND2X1_9 MUX2X1_39 AND2X2_6 NOR2X1_123 INVX1_228
DFFPOSX1_111 INVX1_42 NAND2X1_10 MUX2X1_40 NOR2X1_125 AND2X2_7 XNOR2X1_11
DFFPOSX1_112 INVX1_43 NAND2X1_11 MUX2X1_41 AND2X2_8 NOR2X1_128
DFFPOSX1_113 INVX1_44 NAND2X1_12 MUX2X1_42 NOR2X1_130 AND2X2_9
DFFPOSX1_114 INVX1_45 NAND2X1_13 MUX2X1_43 AND2X2_10 NOR2X1_132
DFFPOSX1_115 INVX1_46 NAND2X1_14 MUX2X1_44 NOR2X1_137 AND2X2_12
DFFPOSX1_116 INVX1_47 NAND2X1_15 MUX2X1_45 NOR2X1_140 AND2X2_13
DFFPOSX1_117 INVX1_48 NAND2X1_16 MUX2X1_46 NOR2X1_142 AND2X2_14
DFFPOSX1_118 INVX1_49 NAND2X1_17 MUX2X1_47 AND2X2_15 NOR2X1_144
DFFPOSX1_119 INVX1_50 NAND2X1_18 MUX2X1_48 NOR2X1_146 AND2X2_16
DFFPOSX1_120 INVX1_51 NAND2X1_19 MUX2X1_49 NOR2X1_149 INVX1_220
DFFPOSX1_121 INVX1_52 NAND2X1_20 MUX2X1_50 INVX1_222 NOR2X1_152
DFFPOSX1_122 INVX1_53 NAND2X1_21 MUX2X1_51 INVX1_226 NOR2X1_155
DFFPOSX1_123 INVX1_54 NAND2X1_22 MUX2X1_52 AND2X2_19 NOR2X1_157
DFFPOSX1_124 INVX1_55 NAND2X1_23 MUX2X1_53 NAND2X1_126 OR2X2_11
DFFPOSX1_125 INVX1_56 NAND2X1_24 MUX2X1_54 NAND2X1_128 OR2X2_12
DFFPOSX1_126 INVX1_57 NAND2X1_25 MUX2X1_55 NAND2X1_131 OR2X2_13
DFFPOSX1_127 INVX1_58 NAND2X1_26 MUX2X1_56 AND2X2_21 NOR2X1_162
DFFPOSX1_128 INVX1_59 NAND2X1_27 MUX2X1_57 INVX1_232 NOR2X1_167
DFFPOSX1_129 INVX1_60 NAND2X1_28 MUX2X1_58 AND2X2_22 NOR2X1_169
DFFPOSX1_130 INVX1_61 NAND2X1_29 MUX2X1_59 INVX1_235 NOR2X1_172
DFFPOSX1_131 INVX1_62 NAND2X1_30 MUX2X1_60 NOR2X1_174 NAND2X1_136
DFFPOSX1_132 INVX1_63 NAND2X1_31 MUX2X1_61 NOR2X1_179 INVX1_240
DFFPOSX1_133 INVX1_64 NAND2X1_32 MUX2X1_62 NOR2X1_182 NAND2X1_138
DFFPOSX1_134 INVX1_65 NAND2X1_33 MUX2X1_63 OR2X2_15 NAND2X1_139
DFFPOSX1_135 INVX1_66 NAND2X1_34 MUX2X1_64 XNOR2X1_20
DFFPOSX1_136 MUX2X1_1 XOR2X1_1
DFFPOSX1_137 MUX2X1_2 XOR2X1_2
DFFPOSX1_138 MUX2X1_3 XOR2X1_3
DFFPOSX1_139 MUX2X1_4 XOR2X1_4
DFFPOSX1_140 MUX2X1_5 XOR2X1_5
DFFPOSX1_141 MUX2X1_6 XOR2X1_6
DFFPOSX1_142 MUX2X1_7 XOR2X1_7
DFFPOSX1_143 MUX2X1_8 XOR2X1_8
DFFPOSX1_144 MUX2X1_9 XOR2X1_9
DFFPOSX1_145 MUX2X1_10 XOR2X1_10
DFFPOSX1_146 MUX2X1_11 XOR2X1_11
DFFPOSX1_147 MUX2X1_12 XOR2X1_12
DFFPOSX1_148 MUX2X1_13 XOR2X1_13
DFFPOSX1_149 MUX2X1_14 XOR2X1_14
DFFPOSX1_150 MUX2X1_15 XOR2X1_15
DFFPOSX1_151 MUX2X1_16 XOR2X1_16
DFFPOSX1_152 MUX2X1_17 XOR2X1_17
DFFPOSX1_153 MUX2X1_18 XOR2X1_18
DFFPOSX1_154 MUX2X1_19 XOR2X1_19
DFFPOSX1_155 MUX2X1_20 XOR2X1_20
DFFPOSX1_156 MUX2X1_21 XOR2X1_21
DFFPOSX1_157 MUX2X1_22 XOR2X1_22
DFFPOSX1_158 MUX2X1_23 XOR2X1_23
DFFPOSX1_159 MUX2X1_24 XOR2X1_24
DFFPOSX1_160 MUX2X1_25 XOR2X1_25
DFFPOSX1_161 MUX2X1_26 XOR2X1_26
DFFPOSX1_162 MUX2X1_27 XOR2X1_27
DFFPOSX1_163 MUX2X1_28 XOR2X1_28
DFFPOSX1_164 MUX2X1_29 XOR2X1_29
DFFPOSX1_165 MUX2X1_30 XOR2X1_30
DFFPOSX1_166 MUX2X1_31 XOR2X1_31
DFFPOSX1_167 MUX2X1_32 XOR2X1_32
XOR2X1_1 INVX1_1 NAND2X1_35
XOR2X1_2 INVX1_4 NAND2X1_36
XOR2X1_3 INVX1_5 NAND2X1_37
XOR2X1_4 INVX1_6 NAND2X1_38
XOR2X1_5 INVX1_7 NAND2X1_39
XOR2X1_6 INVX1_8 NAND2X1_40
XOR2X1_7 INVX1_9 NAND2X1_41
XOR2X1_8 INVX1_10 NAND2X1_42
XOR2X1_9 INVX1_11 NAND2X1_43
XOR2X1_10 INVX1_12 NAND2X1_44
XOR2X1_11 INVX1_13 NAND2X1_45
XOR2X1_12 INVX1_14 NAND2X1_46
XOR2X1_13 INVX1_15 NAND2X1_47
XOR2X1_14 INVX1_16 NAND2X1_48
XOR2X1_15 INVX1_17 NAND2X1_49
XOR2X1_16 INVX1_18 NAND2X1_50
XOR2X1_17 INVX1_19 NAND2X1_51
XOR2X1_18 INVX1_20 NAND2X1_52
XOR2X1_19 INVX1_21 NAND2X1_53
XOR2X1_20 INVX1_22 NAND2X1_54
XOR2X1_21 INVX1_23 NAND2X1_55
XOR2X1_22 INVX1_24 NAND2X1_56
XOR2X1_23 INVX1_25 NAND2X1_57
XOR2X1_24 INVX1_26 NAND2X1_58
XOR2X1_25 INVX1_27 NAND2X1_59
XOR2X1_26 INVX1_28 NAND2X1_60
XOR2X1_27 INVX1_29 NAND2X1_61
XOR2X1_28 INVX1_30 NAND2X1_62
XOR2X1_29 INVX1_31 NAND2X1_63
XOR2X1_30 INVX1_32 NAND2X1_64
XOR2X1_31 INVX1_33 NAND2X1_65
XOR2X1_32 INVX1_34 NAND2X1_66
NAND2X1_109 XNOR2X1_1 OAI21X1_107
NOR2X1_113 NOR2X1_114 OAI21X1_107
NAND2X1_110 INVX1_208 OAI21X1_107
INVX1_208 NOR2X1_114
NOR2X1_114 XNOR2X1_1
XNOR2X1_1 INVX1_251 AND2X2_25 NOR2X1_191 NAND2X1_152 NOR3X1_2
OAI21X1_107 XOR2X1_33 AOI21X1_104 NAND3X1_69
AND2X2_2 NOR2X1_116 AOI21X1_104 AOI21X1_105
NOR2X1_115 NOR2X1_116
NOR2X1_116 XOR2X1_33 AOI21X1_104 NAND3X1_69
XOR2X1_33 NAND2X1_142 NOR2X1_186 NOR2X1_188 NAND2X1_149 AND2X2_24 NOR3X1_1
AOI21X1_104 XNOR2X1_2
NOR2X1_117 NOR2X1_118 INVX1_209
AND2X2_3 NOR2X1_118 AOI21X1_105
NOR2X1_118 XNOR2X1_2 NAND3X1_69
XNOR2X1_2 INVX1_249 NOR2X1_188 NAND2X1_149 AND2X2_24
NAND3X1_69 NAND2X1_111 AOI21X1_121
INVX1_209 AOI21X1_105
AOI21X1_105 NAND2X1_111 AOI21X1_121
NAND2X1_111 XNOR2X1_3 INVX1_210 AOI21X1_109
OR2X2_4 NAND2X1_113
NAND2X1_112 NAND2X1_113 OAI21X1_108
NAND2X1_113 XNOR2X1_3 NOR2X1_159
XNOR2X1_3 NAND2X1_161 NOR2X1_203 AND2X2_31 NOR2X1_209 NAND2X1_170 NOR3X1_4
INVX1_210 OAI21X1_108 OAI21X1_109
NOR2X1_119 OAI21X1_108 NOR2X1_120
OAI21X1_108 XNOR2X1_4
OR2X2_5 NAND2X1_115 AOI21X1_106
NAND2X1_114 NAND2X1_115
NAND2X1_115 XNOR2X1_4 NOR2X1_159
XNOR2X1_4 INVX1_279 AND2X2_31 NOR2X1_209 NAND2X1_170 NOR3X1_4
AND2X2_4 AOI21X1_106 NOR2X1_120
AND2X2_5 AOI21X1_106 NOR2X1_122
AOI21X1_106 OAI21X1_109 OAI21X1_110
NOR2X1_120 NAND2X1_116
NOR2X1_121 NOR2X1_122
NOR2X1_122 NAND2X1_116
NAND2X1_116 OAI21X1_109 NOR2X1_127
OAI21X1_109 XOR2X1_34 AOI21X1_107
AND2X2_6 NOR2X1_124 AOI21X1_107 AOI21X1_108
NOR2X1_123 NOR2X1_124
NOR2X1_124 XOR2X1_34 AOI21X1_107 NAND2X1_117
XOR2X1_34 NAND2X1_160 NOR2X1_204 NOR2X1_206 NAND2X1_167 AND2X2_30 NOR3X1_3
AOI21X1_107 XNOR2X1_5
NOR2X1_125 NOR2X1_126
AND2X2_7 NOR2X1_126 AOI21X1_108
NOR2X1_126 XNOR2X1_5 NAND2X1_117 AOI21X1_108
XNOR2X1_5 INVX1_277 NOR2X1_206 NAND2X1_167 AND2X2_30
NAND2X1_117 NOR2X1_127 OAI21X1_110
NOR2X1_127 AOI21X1_109
AOI21X1_108 OAI21X1_110
OAI21X1_110 AOI21X1_109 OAI21X1_123
AOI21X1_109 XNOR2X1_6 OAI21X1_111 OAI21X1_112 OAI21X1_114 OAI21X1_117
AND2X2_8 NOR2X1_129 INVX1_211 AOI21X1_110
NOR2X1_128 NOR2X1_129 OAI21X1_111
NOR2X1_129 XNOR2X1_6 NAND2X1_118
XNOR2X1_6 NAND2X1_179 NOR2X1_221 AND2X2_37 NOR2X1_227 NAND2X1_188 NOR3X1_6
INVX1_211 OAI21X1_111
OAI21X1_111 XOR2X1_35
NOR2X1_130 NOR2X1_131 INVX1_212
AND2X2_9 NOR2X1_131 AOI21X1_110
NOR2X1_131 XOR2X1_35 NAND2X1_118
XOR2X1_35 INVX1_307 AND2X2_37 NOR2X1_227 NAND2X1_188 NOR3X1_6
INVX1_212 AOI21X1_110
AOI21X1_110 OAI21X1_112 OAI21X1_113
NAND2X1_118 OAI21X1_112 NOR2X1_139
OAI21X1_112 AND2X2_11 NOR2X1_134
AND2X2_10 NOR2X1_133 NOR2X1_136 AOI21X1_111
NOR2X1_132 NOR2X1_133
NOR2X1_133 AND2X2_11 NOR2X1_134 NAND2X1_119
AND2X2_11 NOR2X1_135 NOR2X1_136
NOR2X1_134 NOR2X1_135
NOR2X1_135 NAND2X1_178 NOR2X1_222 NOR2X1_224 NAND2X1_185 AND2X2_36 NOR3X1_5
NOR2X1_136 XNOR2X1_7
NOR2X1_137 NOR2X1_138
AND2X2_12 NOR2X1_138 AOI21X1_111
NOR2X1_138 XNOR2X1_7 NAND2X1_119 AOI21X1_111
XNOR2X1_7 INVX1_305 NOR2X1_224 NAND2X1_185 AND2X2_36
NAND2X1_119 OAI21X1_113 NOR2X1_139
AOI21X1_111 OAI21X1_113
OAI21X1_113 INVX1_213 AOI21X1_116
INVX1_213 OAI21X1_114
NOR2X1_139 INVX1_214 NAND2X1_122 AND2X2_20
INVX1_214 OAI21X1_114
OAI21X1_114 XOR2X1_36 AOI21X1_112 AOI21X1_114
NOR2X1_140 NOR2X1_141
AND2X2_13 NOR2X1_141 AOI21X1_112 AOI21X1_113
NOR2X1_141 XOR2X1_36 AOI21X1_112 NAND2X1_120
XOR2X1_36 NAND2X1_197 NOR2X1_239 AND2X2_43 NOR2X1_245 NAND2X1_206 NOR3X1_8
AOI21X1_112 XNOR2X1_8
NOR2X1_142 NOR2X1_143
AND2X2_14 NOR2X1_143 AOI21X1_113
NOR2X1_143 XNOR2X1_8 AOI21X1_113 NAND2X1_120
XNOR2X1_8 INVX1_335 AND2X2_43 NOR2X1_245 NAND2X1_206 NOR3X1_8
AOI21X1_113 INVX1_215 OAI21X1_116
INVX1_215 AOI21X1_114
NAND2X1_120 INVX1_216 NOR2X1_148
INVX1_216 AOI21X1_114
AOI21X1_114 XNOR2X1_9 OAI21X1_115
AND2X2_15 NOR2X1_145 INVX1_217 AOI21X1_115
NOR2X1_144 NOR2X1_145 OAI21X1_115
NOR2X1_145 XNOR2X1_9 NAND2X1_121
XNOR2X1_9 NAND2X1_196 NOR2X1_240 NOR2X1_242 NAND2X1_203 AND2X2_42 NOR3X1_7
INVX1_217 OAI21X1_115
OAI21X1_115 XOR2X1_37
NOR2X1_146 NOR2X1_147
AND2X2_16 NOR2X1_147 AOI21X1_115
NOR2X1_147 XOR2X1_37 NAND2X1_121 AOI21X1_115
XOR2X1_37 INVX1_333 NOR2X1_242 NAND2X1_203 AND2X2_42
NAND2X1_121 NOR2X1_148 OAI21X1_116
NOR2X1_148 NAND2X1_122 AOI21X1_116 AND2X2_20
NAND2X1_122 OAI21X1_117
AOI21X1_115 OAI21X1_116
OAI21X1_116 AOI21X1_116
AOI21X1_116 OAI21X1_117 AOI21X1_122 AOI21X1_130
OAI21X1_117 INVX1_218 AOI21X1_118 AOI21X1_125
INVX1_218 OR2X2_7 OAI21X1_118
NOR2X1_149 OR2X2_6 OAI21X1_118
INVX1_219 NOR2X1_150 OAI21X1_119
INVX1_220 NOR2X1_150 OAI21X1_119
NOR2X1_150 OR2X2_6 OAI21X1_118 AOI21X1_117
OR2X2_6 OR2X2_7 NOR2X1_153
OR2X2_7 AND2X2_17 OAI21X1_119
OAI21X1_118 AND2X2_17
AND2X2_17 NAND2X1_215 NOR2X1_257 AND2X2_49 NOR2X1_263 NAND2X1_224 NOR3X1_10
OAI21X1_119 XNOR2X1_10
INVX1_221 NOR2X1_151
INVX1_222 NOR2X1_151
NOR2X1_151 OR2X2_8 AOI21X1_117
NOR2X1_152 OR2X2_8 INVX1_223
OR2X2_8 XNOR2X1_10 NOR2X1_153
XNOR2X1_10 INVX1_363 AND2X2_49 NOR2X1_263 NAND2X1_224 NOR3X1_10
INVX1_223 AOI21X1_117
AOI21X1_117 INVX1_224 OAI21X1_122
INVX1_224 AOI21X1_118
NOR2X1_153 AOI21X1_118 NAND3X1_70
AOI21X1_118 OR2X2_9 OAI21X1_120
INVX1_225 NOR2X1_154 OAI21X1_121
INVX1_226 NOR2X1_154 OAI21X1_121
NOR2X1_154 NOR2X1_156 OAI21X1_120 AOI21X1_119
NOR2X1_155 NOR2X1_156 OAI21X1_120
NOR2X1_156 INVX1_227 NAND2X1_123 NAND3X1_70
INVX1_227 OR2X2_9
OR2X2_9 AND2X2_18 OAI21X1_121
OAI21X1_120 AND2X2_18
AND2X2_18 NAND2X1_214 NOR2X1_258 NOR2X1_260 NAND2X1_221 AND2X2_48 NOR3X1_9
OAI21X1_121 XOR2X1_38
AND2X2_19 NOR2X1_158 AOI21X1_119
NOR2X1_157 NOR2X1_158
NOR2X1_158 XOR2X1_38 NAND2X1_123 AOI21X1_119 NAND3X1_70
XOR2X1_38 INVX1_361 NOR2X1_260 NAND2X1_221 AND2X2_48
NAND2X1_123 OAI21X1_122
AOI21X1_119 OAI21X1_122
OAI21X1_122 NOR2X1_160 OAI21X1_126 NAND3X1_71
NOR2X1_159 NAND2X1_125
INVX1_228 OR2X2_10 NAND2X1_124
OR2X2_10 AOI21X1_120
NAND2X1_124 AOI21X1_120
XNOR2X1_11 AOI21X1_120
AOI21X1_120 NAND2X1_125
NAND2X1_125 AOI21X1_121
AOI21X1_121 OAI21X1_123
AND2X2_20 OAI21X1_123
OAI21X1_123 AOI21X1_122 AOI21X1_130
NAND3X1_70 AOI21X1_122 NOR2X1_165 OR2X2_16
AOI21X1_122 NOR2X1_160 OAI21X1_126
NOR2X1_160 XOR2X1_39 OAI21X1_124
NAND2X1_126 NAND2X1_127 OAI21X1_124 OAI21X1_125
OR2X2_11 NAND2X1_127
NAND2X1_127 XOR2X1_39 OAI21X1_124 NOR2X1_161
XOR2X1_39 NAND2X1_233 NOR2X1_275 AND2X2_55 NOR2X1_281 NAND2X1_242 NOR3X1_12
OAI21X1_124 XNOR2X1_12
NAND2X1_128 NAND2X1_129 OAI21X1_125
OR2X2_12 NAND2X1_129
NAND2X1_129 XNOR2X1_12 OAI21X1_125 NOR2X1_161
XNOR2X1_12 INVX1_391 AND2X2_55 NOR2X1_281 NAND2X1_242 NOR3X1_12
OAI21X1_125 INVX1_229 NAND2X1_134
INVX1_229 NAND2X1_130
NOR2X1_161 OAI21X1_126 NAND2X1_133 NAND3X1_71
OAI21X1_126 NAND2X1_130
NAND2X1_130 XNOR2X1_13 AOI21X1_123
NAND2X1_131 NAND2X1_132 INVX1_230
OR2X2_13 NAND2X1_132 AOI21X1_123
NAND2X1_132 XNOR2X1_13 NOR2X1_164
XNOR2X1_13 NAND2X1_232 NOR2X1_276 NOR2X1_278 NAND2X1_239 AND2X2_54 NOR3X1_11
INVX1_230 AOI21X1_123 AOI21X1_124
AOI21X1_123 XNOR2X1_14
AND2X2_21 NOR2X1_163 OR2X2_14 AOI21X1_124
NOR2X1_162 NOR2X1_163 OR2X2_14
NOR2X1_163 XNOR2X1_14 AOI21X1_124
XNOR2X1_14 INVX1_389 NOR2X1_278 NAND2X1_239 AND2X2_54
OR2X2_14 NOR2X1_164
NOR2X1_164 NAND2X1_133 NAND3X1_71 NAND2X1_134
NAND2X1_133 NOR2X1_165 OR2X2_16
NOR2X1_165 AOI21X1_125
NAND3X1_71 NAND3X1_72
NAND2X1_134 NAND3X1_72
AOI21X1_124 NAND3X1_72
NAND3X1_72 AOI21X1_125 OAI21X1_132
AOI21X1_125 XNOR2X1_15 OAI21X1_127 OAI21X1_128 OAI21X1_130
INVX1_231 NOR2X1_166
INVX1_232 NOR2X1_166
NOR2X1_166 NOR2X1_168 INVX1_233 AOI21X1_126
NOR2X1_167 NOR2X1_168 OAI21X1_127
NOR2X1_168 XNOR2X1_15 NAND2X1_135
XNOR2X1_15 NAND2X1_251 NOR2X1_293 AND2X2_61 NOR2X1_299 NAND2X1_260 NOR3X1_14
INVX1_233 OAI21X1_127
OAI21X1_127 XOR2X1_40
AND2X2_22 NOR2X1_170 AOI21X1_126
NOR2X1_169 NOR2X1_170
NOR2X1_170 XOR2X1_40 AOI21X1_126 NAND2X1_135
XOR2X1_40 INVX1_419 AND2X2_61 NOR2X1_299 NAND2X1_260 NOR3X1_14
AOI21X1_126 OAI21X1_128 NOR2X1_177
NAND2X1_135 OAI21X1_128 NOR2X1_176
OAI21X1_128 XOR2X1_41 AOI21X1_127
INVX1_234 NOR2X1_171
INVX1_235 NOR2X1_171
NOR2X1_171 NOR2X1_173 AOI21X1_127 INVX1_238
NOR2X1_172 NOR2X1_173
NOR2X1_173 XOR2X1_41 AOI21X1_127 NAND2X1_137
XOR2X1_41 NAND2X1_250 NOR2X1_294 NOR2X1_296 NAND2X1_257 AND2X2_60 NOR3X1_13
AOI21X1_127 XNOR2X1_16
NOR2X1_174 NOR2X1_175 OAI21X1_129
NAND2X1_136 INVX1_236 OAI21X1_129
INVX1_236 NOR2X1_175
NOR2X1_175 XNOR2X1_16 NAND2X1_137
XNOR2X1_16 INVX1_417 NOR2X1_296 NAND2X1_257 AND2X2_60
NAND2X1_137 NOR2X1_176 NOR2X1_177
NOR2X1_176 INVX1_237 OAI21X1_132
INVX1_237 OAI21X1_130
NOR2X1_177 NOR2X1_178
INVX1_238 OAI21X1_129
OAI21X1_129 NOR2X1_178
NOR2X1_178 OAI21X1_130 AOI21X1_131
OAI21X1_130 XNOR2X1_17 AOI21X1_128 AOI21X1_129
NOR2X1_179 NOR2X1_181
INVX1_239 NOR2X1_180
